Data,Fechamento,Abertura,Maxima,Minima,Var%
19.01.2017,2263.69,2271.9,2274.33,2258.41,-0.36
20.01.2017,2271.31,2269.96,2276.96,2265.01,0.34
23.01.2017,2265.2,2267.78,2271.78,2257.02,-0.27
24.01.2017,2280.07,2267.88,2284.63,2266.68,0.66
25.01.2017,2298.37,2288.88,2299.55,2288.88,0.8
26.01.2017,2296.68,2298.63,2300.99,2294.08,-0.07
27.01.2017,2294.69,2299.02,2299.02,2291.62,-0.09
30.01.2017,2280.9,2286.01,2286.01,2268.04,-0.6
31.01.2017,2278.87,2274.02,2279.09,2267.21,-0.09
01.02.2017,2279.55,2285.59,2289.14,2272.44,0.03
02.02.2017,2280.85,2276.69,2283.97,2271.65,0.06
03.02.2017,2297.42,2288.54,2298.31,2287.88,0.73
06.02.2017,2292.56,2294.28,2296.18,2288.57,-0.21
07.02.2017,2293.08,2295.87,2299.4,2290.16,0.02
08.02.2017,2294.67,2289.55,2295.91,2285.38,0.07
09.02.2017,2307.87,2296.7,2311.08,2296.61,0.58
10.02.2017,2316.1,2312.27,2319.23,2311.1,0.36
13.02.2017,2328.25,2321.72,2331.58,2321.42,0.52
14.02.2017,2337.58,2326.12,2337.58,2322.17,0.4
15.02.2017,2349.25,2335.58,2351.3,2334.81,0.5
16.02.2017,2347.22,2349.64,2351.31,2338.87,-0.09
17.02.2017,2351.16,2343.01,2351.16,2339.58,0.17
21.02.2017,2365.38,2354.91,2366.71,2354.91,0.6
22.02.2017,2362.82,2361.11,2365.13,2358.34,-0.11
23.02.2017,2363.81,2367.5,2368.26,2355.09,0.04
24.02.2017,2367.34,2355.73,2367.34,2352.87,0.15
27.02.2017,2369.75,2365.23,2371.54,2361.87,0.1
28.02.2017,2363.64,2366.08,2367.79,2358.96,-0.26
01.03.2017,2395.96,2380.13,2400.98,2380.13,1.37
02.03.2017,2381.92,2394.75,2394.75,2380.17,-0.59
03.03.2017,2383.12,2380.92,2383.89,2375.39,0.05
06.03.2017,2375.31,2375.23,2378.8,2367.98,-0.33
07.03.2017,2368.39,2370.74,2375.12,2365.51,-0.29
08.03.2017,2362.98,2369.81,2373.09,2361.01,-0.23
09.03.2017,2364.87,2363.49,2369.08,2354.54,0.08
10.03.2017,2372.6,2372.52,2376.86,2363.04,0.33
13.03.2017,2373.47,2371.56,2374.42,2368.52,0.04
14.03.2017,2365.45,2368.55,2368.55,2358.18,-0.34
15.03.2017,2385.26,2370.34,2390.01,2368.94,0.84
16.03.2017,2381.38,2387.71,2388.1,2377.18,-0.16
17.03.2017,2378.25,2383.71,2385.71,2377.64,-0.13
20.03.2017,2373.47,2378.24,2379.55,2369.66,-0.2
21.03.2017,2344.02,2379.32,2381.93,2341.9,-1.24
22.03.2017,2348.45,2343,2351.81,2336.45,0.19
23.03.2017,2345.96,2345.97,2358.92,2342.13,-0.11
24.03.2017,2343.98,2350.42,2356.22,2335.74,-0.08
27.03.2017,2341.59,2329.11,2344.9,2322.25,-0.1
28.03.2017,2358.57,2339.79,2363.78,2337.63,0.73
29.03.2017,2361.13,2356.54,2363.36,2352.94,0.11
30.03.2017,2368.06,2361.31,2370.42,2358.58,0.29
31.03.2017,2362.72,2364.82,2370.35,2362.6,-0.23
03.04.2017,2358.84,2362.34,2365.87,2344.73,-0.16
04.04.2017,2360.16,2354.76,2360.53,2350.72,0.06
05.04.2017,2352.95,2366.59,2378.36,2350.52,-0.31
06.04.2017,2357.49,2353.79,2364.16,2348.9,0.19
07.04.2017,2355.54,2356.59,2363.76,2350.74,-0.08
10.04.2017,2357.16,2357.16,2366.37,2351.5,0.07
11.04.2017,2353.78,2353.92,2355.22,2337.25,-0.14
12.04.2017,2344.93,2352.15,2352.72,2341.18,-0.38
13.04.2017,2328.95,2341.98,2348.26,2328.95,-0.68
17.04.2017,2349.01,2332.62,2349.14,2332.51,0.86
18.04.2017,2342.19,2342.53,2348.35,2334.54,-0.29
19.04.2017,2338.17,2346.79,2352.63,2335.05,-0.17
20.04.2017,2355.84,2342.69,2361.37,2340.91,0.76
21.04.2017,2348.69,2354.74,2356.18,2344.51,-0.3
24.04.2017,2374.15,2370.33,2376.98,2369.19,1.08
25.04.2017,2388.61,2381.51,2392.48,2381.15,0.61
26.04.2017,2387.45,2388.98,2398.16,2386.76,-0.05
27.04.2017,2388.77,2389.7,2392.1,2382.68,0.06
28.04.2017,2384.2,2393.68,2393.68,2382.36,-0.19
01.05.2017,2388.33,2388.5,2394.49,2384.83,0.17
02.05.2017,2391.17,2391.05,2392.93,2385.82,0.12
03.05.2017,2388.13,2386.5,2389.82,2379.75,-0.13
04.05.2017,2389.52,2389.79,2391.43,2380.35,0.06
05.05.2017,2399.29,2392.37,2399.29,2389.38,0.41
08.05.2017,2399.38,2399.94,2401.36,2393.92,0
09.05.2017,2396.92,2401.58,2403.87,2392.44,-0.1
10.05.2017,2399.63,2396.79,2399.74,2392.79,0.11
11.05.2017,2394.44,2394.84,2395.72,2381.74,-0.22
12.05.2017,2390.9,2392.44,2392.44,2387.19,-0.15
15.05.2017,2402.32,2393.98,2404.05,2393.94,0.48
16.05.2017,2400.67,2404.55,2405.77,2396.05,-0.07
17.05.2017,2357.03,2382.95,2384.87,2356.21,-1.82
18.05.2017,2365.72,2354.69,2375.74,2352.72,0.37
19.05.2017,2381.73,2371.37,2389.06,2370.43,0.68
22.05.2017,2394.02,2387.21,2395.46,2386.92,0.52
23.05.2017,2398.42,2397.04,2400.85,2393.88,0.18
24.05.2017,2404.39,2401.41,2405.58,2397.99,0.25
25.05.2017,2415.07,2409.54,2418.71,2408.01,0.44
26.05.2017,2415.82,2414.5,2416.68,2412.2,0.03
30.05.2017,2412.91,2411.67,2415.26,2409.43,-0.12
31.05.2017,2411.8,2415.63,2415.99,2403.59,-0.05
01.06.2017,2430.06,2415.65,2430.06,2413.54,0.76
02.06.2017,2439.07,2431.28,2440.23,2427.71,0.37
05.06.2017,2436.1,2437.83,2439.55,2434.32,-0.12
06.06.2017,2429.33,2431.92,2436.21,2428.12,-0.28
07.06.2017,2433.14,2432.03,2435.28,2424.75,0.16
08.06.2017,2433.79,2434.27,2439.27,2427.94,0.03
09.06.2017,2431.77,2436.39,2446.2,2415.7,-0.08
12.06.2017,2429.39,2425.88,2430.38,2419.97,-0.1
13.06.2017,2440.35,2434.15,2441.49,2431.28,0.45
14.06.2017,2437.92,2443.75,2443.75,2428.34,-0.1
15.06.2017,2432.46,2424.14,2433.95,2418.53,-0.22
16.06.2017,2433.15,2431.24,2433.15,2422.88,0.03
19.06.2017,2453.46,2442.55,2453.82,2441.79,0.83
20.06.2017,2437.03,2450.66,2450.66,2436.6,-0.67
21.06.2017,2435.61,2439.31,2442.23,2430.74,-0.06
22.06.2017,2434.5,2437.4,2441.62,2433.27,-0.05
23.06.2017,2438.3,2434.65,2441.4,2431.11,0.16
26.06.2017,2439.07,2443.32,2450.42,2437.03,0.03
27.06.2017,2419.38,2436.34,2440.15,2419.38,-0.81
28.06.2017,2440.69,2428.7,2442.97,2428.02,0.88
29.06.2017,2419.7,2442.38,2442.73,2405.7,-0.86
30.06.2017,2423.41,2429.2,2432.71,2421.65,0.15
03.07.2017,2429.01,2431.39,2439.17,2428.69,0.23
05.07.2017,2432.54,2430.78,2434.9,2422.05,0.15
06.07.2017,2409.75,2423.44,2424.28,2407.7,-0.94
07.07.2017,2425.18,2413.52,2426.92,2413.52,0.64
10.07.2017,2427.43,2424.51,2432,2422.27,0.09
11.07.2017,2425.53,2427.35,2429.3,2412.79,-0.08
12.07.2017,2443.25,2435.75,2445.76,2435.75,0.73
13.07.2017,2447.83,2444.99,2449.32,2441.69,0.19
14.07.2017,2459.27,2449.16,2463.54,2446.69,0.47
17.07.2017,2459.14,2459.5,2462.82,2457.16,-0.01
18.07.2017,2460.61,2455.88,2460.92,2450.34,0.06
19.07.2017,2473.83,2463.85,2473.83,2463.85,0.54
20.07.2017,2473.45,2475.56,2477.62,2468.43,-0.02
21.07.2017,2472.54,2467.4,2472.54,2465.06,-0.04
24.07.2017,2469.91,2472.04,2473.1,2466.32,-0.11
25.07.2017,2477.13,2477.88,2481.24,2474.91,0.29
26.07.2017,2477.83,2479.97,2481.69,2474.94,0.03
27.07.2017,2475.42,2482.76,2484.04,2459.93,-0.1
28.07.2017,2472.1,2469.12,2473.53,2464.66,-0.13
31.07.2017,2470.3,2475.94,2477.96,2468.53,-0.07
01.08.2017,2476.35,2477.1,2478.51,2471.14,0.24
02.08.2017,2477.57,2480.38,2480.38,2466.48,0.05
03.08.2017,2472.16,2476.03,2476.03,2468.85,-0.22
04.08.2017,2476.83,2476.88,2480,2472.08,0.19
07.08.2017,2480.91,2477.14,2480.95,2475.88,0.16
08.08.2017,2474.92,2478.35,2490.87,2470.32,-0.24
09.08.2017,2474.02,2465.35,2474.41,2462.08,-0.04
10.08.2017,2438.21,2465.38,2465.38,2437.75,-1.45
11.08.2017,2441.32,2441.04,2448.09,2437.85,0.13
14.08.2017,2465.84,2454.96,2468.22,2454.96,1
15.08.2017,2464.61,2468.66,2468.9,2461.61,-0.05
16.08.2017,2468.11,2468.63,2474.93,2463.86,0.14
17.08.2017,2430.01,2462.95,2465.02,2430.01,-1.54
18.08.2017,2425.55,2427.64,2440.27,2420.69,-0.18
21.08.2017,2428.37,2425.5,2430.58,2417.35,0.12
22.08.2017,2452.51,2433.75,2454.77,2433.67,0.99
23.08.2017,2444.04,2444.88,2448.91,2441.42,-0.35
24.08.2017,2438.97,2447.91,2450.39,2436.19,-0.21
25.08.2017,2443.05,2444.72,2453.96,2442.22,0.17
28.08.2017,2444.24,2447.35,2449.12,2439.03,0.05
29.08.2017,2446.3,2431.94,2449.19,2428.2,0.08
30.08.2017,2457.59,2446.06,2460.31,2443.77,0.46
31.08.2017,2471.65,2462.65,2475.01,2462.65,0.57
01.09.2017,2476.55,2474.42,2480.38,2473.85,0.2
05.09.2017,2457.85,2470.35,2471.97,2446.55,-0.76
06.09.2017,2465.54,2463.83,2469.64,2459.2,0.31
07.09.2017,2465.1,2468.06,2468.62,2460.29,-0.02
08.09.2017,2461.43,2462.25,2467.11,2459.4,-0.15
11.09.2017,2488.11,2474.52,2488.95,2474.52,1.08
12.09.2017,2496.48,2491.94,2496.77,2490.37,0.34
13.09.2017,2498.37,2493.89,2498.37,2492.14,0.08
14.09.2017,2495.62,2494.56,2498.43,2491.35,-0.11
15.09.2017,2500.23,2495.67,2500.23,2493.16,0.18
18.09.2017,2503.87,2502.51,2508.32,2499.92,0.15
19.09.2017,2506.65,2506.29,2507.84,2503.19,0.11
20.09.2017,2508.24,2506.84,2508.85,2496.67,0.06
21.09.2017,2500.6,2507.16,2507.16,2499,-0.3
22.09.2017,2502.22,2497.26,2503.47,2496.54,0.06
25.09.2017,2496.66,2499.39,2502.54,2488.03,-0.22
26.09.2017,2496.84,2501.04,2503.51,2495.12,0.01
27.09.2017,2507.04,2503.3,2511.75,2495.91,0.41
28.09.2017,2510.06,2503.41,2510.81,2502.93,0.12
29.09.2017,2519.36,2509.96,2519.44,2507.99,0.37
02.10.2017,2529.12,2521.2,2529.23,2520.4,0.39
03.10.2017,2534.58,2530.34,2535.13,2528.85,0.22
04.10.2017,2537.74,2533.48,2540.53,2531.8,0.12
05.10.2017,2552.07,2540.86,2552.51,2540.02,0.56
06.10.2017,2549.33,2547.44,2549.41,2543.79,-0.11
09.10.2017,2544.73,2551.39,2551.82,2541.6,-0.18
10.10.2017,2550.64,2549.99,2555.23,2544.86,0.23
11.10.2017,2555.24,2550.62,2555.24,2547.95,0.18
12.10.2017,2550.93,2552.88,2555.33,2548.31,-0.17
13.10.2017,2553.17,2555.66,2557.65,2552.09,0.09
16.10.2017,2557.64,2555.57,2559.47,2552.64,0.18
17.10.2017,2559.36,2557.17,2559.71,2554.69,0.07
18.10.2017,2561.26,2562.87,2564.11,2559.67,0.07
19.10.2017,2562.1,2553.39,2562.36,2547.92,0.03
20.10.2017,2575.21,2567.56,2575.44,2567.56,0.51
23.10.2017,2564.98,2578.08,2578.29,2564.33,-0.4
24.10.2017,2569.13,2568.66,2572.18,2565.58,0.16
25.10.2017,2557.15,2566.52,2567.4,2544,-0.47
26.10.2017,2560.4,2560.08,2567.07,2559.8,0.13
27.10.2017,2581.07,2570.26,2582.98,2565.94,0.81
30.10.2017,2572.83,2577.75,2580.03,2568.25,-0.32
31.10.2017,2575.26,2575.99,2578.29,2572.15,0.09
01.11.2017,2579.36,2583.21,2588.4,2574.92,0.16
02.11.2017,2579.85,2579.46,2581.11,2566.17,0.02
03.11.2017,2587.84,2581.93,2588.42,2576.77,0.31
06.11.2017,2591.13,2587.47,2593.38,2585.66,0.13
07.11.2017,2590.64,2592.11,2597.02,2584.35,-0.02
08.11.2017,2588.68,2587.52,2589.02,2585.02,-0.08
